,State,County,Temp Avg,Year,Temp Max,Temp Min,Precipitation,Location
4847,MT,Judith Basin County,38.8,2020,50.4,27.1,22.06,"Judith Basin County, MT"
4848,MT,Lake County,44.9,2018,55.3,34.5,28.86,"Lake County, MT"
4849,MT,Lake County,43.9,2019,54.4,33.5,23.73,"Lake County, MT"
4850,MT,Lake County,42.5,2020,52.7,32.2,25.02,"Lake County, MT"
4851,MT,Lewis and Clark County,42.6,2018,53.9,31.2,25.13,"Lewis and Clark County, MT"
4852,MT,Lewis and Clark County,40.7,2019,52.0,29.3,25.69,"Lewis and Clark County, MT"
4853,MT,Lewis and Clark County,38.8,2020,49.4,28.1,26.37,"Lewis and Clark County, MT"
4854,MT,Liberty County,42.5,2018,55.9,29.2,12.11,"Liberty County, MT"
4855,MT,Liberty County,40.3,2019,53.3,27.3,12.35,"Liberty County, MT"
4856,MT,Liberty County,37.8,2020,50.2,25.4,12.73,"Liberty County, MT"
4857,MT,Lincoln County,43.1,2018,53.0,33.2,35.86,"Lincoln County, MT"
4858,MT,Lincoln County,42.4,2019,52.5,32.3,25.88,"Lincoln County, MT"
4859,MT,Lincoln County,41.2,2020,51.2,31.3,29.91,"Lincoln County, MT"
4860,MT,McCone County,44.3,2018,57.7,30.8,5.81,"McCone County, MT"
4861,MT,McCone County,41.9,2019,53.8,29.9,13.46,"McCone County, MT"
4862,MT,McCone County,40.1,2020,51.8,28.4,19.27,"McCone County, MT"
4863,MT,Madison County,41.8,2018,53.0,30.5,25.13,"Madison County, MT"
4864,MT,Madison County,40.1,2019,51.8,28.4,23.71,"Madison County, MT"
4865,MT,Madison County,38.2,2020,49.3,27.1,23.61,"Madison County, MT"
4866,MT,Meagher County,41.8,2018,53.3,30.3,19.47,"Meagher County, MT"
4867,MT,Meagher County,39.8,2019,51.0,28.5,22.61,"Meagher County, MT"
4868,MT,Meagher County,38.1,2020,49.1,27.2,20.9,"Meagher County, MT"
4869,MT,Mineral County,43.7,2018,53.6,33.8,47.43,"Mineral County, MT"
4870,MT,Mineral County,42.4,2019,52.5,32.3,36.13,"Mineral County, MT"
4871,MT,Mineral County,41.3,2020,51.3,31.3,35.27,"Mineral County, MT"
4872,MT,Missoula County,43.1,2018,53.8,32.3,36.31,"Missoula County, MT"
4873,MT,Missoula County,41.6,2019,52.5,30.7,33.06,"Missoula County, MT"
4874,MT,Missoula County,40.3,2020,51.1,29.6,30.37,"Missoula County, MT"
4875,MT,Musselshell County,46.1,2018,59.2,33.0,11.75,"Musselshell County, MT"
4876,MT,Musselshell County,43.4,2019,55.7,31.1,19.59,"Musselshell County, MT"
4877,MT,Musselshell County,42.1,2020,53.9,30.3,19.2,"Musselshell County, MT"
4878,MT,Park County,41.0,2018,52.4,29.6,30.05,"Park County, MT"
4879,MT,Park County,39.1,2019,50.7,27.5,28.07,"Park County, MT"
4880,MT,Park County,37.6,2020,48.7,26.4,28.69,"Park County, MT"
4881,MT,Petroleum County,47.1,2018,59.8,34.5,9.36,"Petroleum County, MT"
4882,MT,Petroleum County,44.4,2019,56.4,32.3,17.72,"Petroleum County, MT"
4883,MT,Petroleum County,42.3,2020,54.2,30.5,17.79,"Petroleum County, MT"
4884,MT,Phillips County,44.6,2018,57.9,31.4,7.19,"Phillips County, MT"
4885,MT,Phillips County,41.8,2019,54.1,29.5,12.74,"Phillips County, MT"
4886,MT,Phillips County,39.4,2020,51.4,27.4,17.85,"Phillips County, MT"
4887,MT,Pondera County,42.7,2018,55.1,30.3,15.91,"Pondera County, MT"
4888,MT,Pondera County,41.1,2019,53.5,28.7,16.21,"Pondera County, MT"
4889,MT,Pondera County,38.5,2020,50.1,27.0,18.73,"Pondera County, MT"
4890,MT,Powder River County,47.2,2018,61.2,33.3,13.33,"Powder River County, MT"
4891,MT,Powder River County,44.1,2019,57.0,31.2,17.24,"Powder River County, MT"
4892,MT,Powder River County,42.7,2020,55.2,30.2,22.6,"Powder River County, MT"
4893,MT,Powell County,41.8,2018,53.0,30.6,30.87,"Powell County, MT"
4894,MT,Powell County,39.9,2019,51.2,28.5,31.15,"Powell County, MT"
4895,MT,Powell County,38.2,2020,49.2,27.2,28.11,"Powell County, MT"
4896,MT,Prairie County,45.5,2018,58.7,32.4,7.32,"Prairie County, MT"
4897,MT,Prairie County,42.8,2019,54.8,30.8,16.12,"Prairie County, MT"
4898,MT,Prairie County,41.1,2020,52.8,29.4,17.77,"Prairie County, MT"
4899,MT,Ravalli County,41.9,2018,52.6,31.2,33.27,"Ravalli County, MT"
4900,MT,Ravalli County,40.8,2019,51.7,29.8,30.81,"Ravalli County, MT"
4901,MT,Ravalli County,39.3,2020,49.9,28.6,26.43,"Ravalli County, MT"
4902,MT,Richland County,43.7,2018,57.0,30.5,8.13,"Richland County, MT"
4903,MT,Richland County,41.2,2019,53.3,29.1,15.87,"Richland County, MT"
4904,MT,Richland County,39.8,2020,51.7,27.8,18.87,"Richland County, MT"
4905,MT,Roosevelt County,42.7,2018,56.0,29.5,6.63,"Roosevelt County, MT"
4906,MT,Roosevelt County,40.1,2019,52.2,28.0,13.21,"Roosevelt County, MT"
4907,MT,Roosevelt County,38.5,2020,50.4,26.6,18.63,"Roosevelt County, MT"
4908,MT,Rosebud County,46.3,2018,59.7,32.9,10.64,"Rosebud County, MT"
4909,MT,Rosebud County,43.4,2019,56.1,30.8,18.49,"Rosebud County, MT"
4910,MT,Rosebud County,41.8,2020,54.3,29.3,20.97,"Rosebud County, MT"
4911,MT,Sanders County,44.1,2018,54.6,33.5,37.4,"Sanders County, MT"
4912,MT,Sanders County,43.1,2019,53.8,32.3,28.26,"Sanders County, MT"
4913,MT,Sanders County,41.9,2020,52.2,31.5,30.24,"Sanders County, MT"
4914,MT,Sheridan County,41.6,2018,54.5,28.7,7.31,"Sheridan County, MT"
4915,MT,Sheridan County,38.5,2019,50.4,26.6,15.28,"Sheridan County, MT"
4916,MT,Sheridan County,37.3,2020,48.9,25.7,19.89,"Sheridan County, MT"
4917,MT,Silver Bow County,41.8,2018,53.1,30.4,17.92,"Silver Bow County, MT"
4918,MT,Silver Bow County,40.1,2019,51.4,28.8,20.49,"Silver Bow County, MT"
4919,MT,Silver Bow County,38.5,2020,49.4,27.6,19.44,"Silver Bow County, MT"
4920,MT,Stillwater County,44.2,2018,56.2,32.3,21.95,"Stillwater County, MT"
4921,MT,Stillwater County,41.7,2019,53.6,29.9,21.4,"Stillwater County, MT"
4922,MT,Stillwater County,40.2,2020,51.2,29.1,25.39,"Stillwater County, MT"
4923,MT,Sweet Grass County,43.8,2018,55.6,32.0,22.95,"Sweet Grass County, MT"
4924,MT,Sweet Grass County,41.7,2019,53.2,30.2,22.48,"Sweet Grass County, MT"
4925,MT,Sweet Grass County,39.9,2020,50.9,29.0,24.62,"Sweet Grass County, MT"
4926,MT,Teton County,43.0,2018,55.3,30.7,17.55,"Teton County, MT"
4927,MT,Teton County,41.2,2019,53.3,29.0,18.55,"Teton County, MT"
4928,MT,Teton County,38.8,2020,50.1,27.5,20.76,"Teton County, MT"
4929,MT,Toole County,42.9,2018,55.9,29.8,12.13,"Toole County, MT"
4930,MT,Toole County,41.0,2019,53.8,28.1,13.05,"Toole County, MT"
4931,MT,Toole County,38.4,2020,50.6,26.3,13.23,"Toole County, MT"
4932,MT,Treasure County,46.8,2018,60.1,33.4,12.1,"Treasure County, MT"
4933,MT,Treasure County,44.0,2019,56.4,31.6,18.39,"Treasure County, MT"
4934,MT,Treasure County,42.5,2020,55.1,29.9,20.73,"Treasure County, MT"
4935,MT,Valley County,42.6,2018,55.5,29.7,6.14,"Valley County, MT"
4936,MT,Valley County,40.0,2019,51.6,28.4,12.09,"Valley County, MT"
4937,MT,Valley County,38.1,2020,49.4,26.7,17.45,"Valley County, MT"
4938,MT,Wheatland County,44.2,2018,57.1,31.3,15.31,"Wheatland County, MT"
4939,MT,Wheatland County,41.7,2019,53.8,29.6,18.98,"Wheatland County, MT"
4940,MT,Wheatland County,40.0,2020,52.1,27.9,20.83,"Wheatland County, MT"
4941,MT,Wibaux County,44.3,2018,56.7,31.8,10.02,"Wibaux County, MT"
4942,MT,Wibaux County,41.8,2019,53.4,30.1,16.23,"Wibaux County, MT"
4943,MT,Wibaux County,39.9,2020,51.1,28.7,22.15,"Wibaux County, MT"
4944,MT,Yellowstone County,47.2,2018,59.7,34.6,15.35,"Yellowstone County, MT"
4945,MT,Yellowstone County,44.5,2019,56.4,32.5,19.28,"Yellowstone County, MT"
4946,MT,Yellowstone County,43.1,2020,54.5,31.7,18.78,"Yellowstone County, MT"
4947,NC,Alamance County,59.6,2018,71.2,48.0,37.54,"Alamance County, NC"
4948,NC,Alamance County,60.0,2019,70.5,49.6,67.13,"Alamance County, NC"
4949,NC,Alamance County,60.9,2020,72.0,49.8,46.49,"Alamance County, NC"
4950,NC,Alexander County,58.4,2018,69.7,47.0,46.29,"Alexander County, NC"
4951,NC,Alexander County,58.8,2019,69.2,48.4,65.88,"Alexander County, NC"
4952,NC,Alexander County,59.7,2020,70.7,48.8,52.96,"Alexander County, NC"
4953,NC,Alleghany County,52.4,2018,62.8,42.0,55.87,"Alleghany County, NC"
4954,NC,Alleghany County,53.6,2019,62.6,44.5,84.49,"Alleghany County, NC"
4955,NC,Alleghany County,54.1,2020,64.3,43.8,59.84,"Alleghany County, NC"
4956,NC,Anson County,62.9,2018,74.6,51.1,40.65,"Anson County, NC"
4957,NC,Anson County,63.7,2019,74.4,53.0,63.59,"Anson County, NC"
4958,NC,Anson County,64.2,2020,75.3,53.0,44.47,"Anson County, NC"
4959,NC,Ashe County,51.1,2018,61.7,40.4,56.49,"Ashe County, NC"
4960,NC,Ashe County,52.2,2019,61.5,43.0,79.0,"Ashe County, NC"
4961,NC,Ashe County,52.7,2020,63.3,42.1,60.01,"Ashe County, NC"
4962,NC,Avery County,50.7,2018,60.2,41.2,58.38,"Avery County, NC"
4963,NC,Avery County,51.2,2019,59.8,42.7,78.73,"Avery County, NC"
4964,NC,Avery County,52.6,2020,62.1,43.1,59.4,"Avery County, NC"
4965,NC,Beaufort County,62.9,2018,73.0,52.8,52.34,"Beaufort County, NC"
4966,NC,Beaufort County,63.6,2019,73.2,54.0,64.35,"Beaufort County, NC"
4967,NC,Beaufort County,64.3,2020,74.3,54.4,44.78,"Beaufort County, NC"
4968,NC,Bertie County,61.2,2018,71.6,50.8,49.49,"Bertie County, NC"
4969,NC,Bertie County,62.0,2019,71.5,52.5,60.97,"Bertie County, NC"
4970,NC,Bertie County,62.9,2020,73.0,52.8,50.22,"Bertie County, NC"
4971,NC,Bladen County,63.2,2018,74.5,51.9,48.26,"Bladen County, NC"
4972,NC,Bladen County,64.1,2019,74.5,53.6,66.79,"Bladen County, NC"
4973,NC,Bladen County,64.5,2020,75.4,53.5,47.37,"Bladen County, NC"
4974,NC,Brunswick County,64.1,2018,74.4,53.8,55.99,"Brunswick County, NC"
4975,NC,Brunswick County,64.8,2019,74.5,55.2,74.6,"Brunswick County, NC"
4976,NC,Brunswick County,65.5,2020,75.4,55.6,52.47,"Brunswick County, NC"
4977,NC,Buncombe County,54.7,2018,65.5,44.0,50.66,"Buncombe County, NC"
4978,NC,Buncombe County,55.5,2019,65.1,46.0,71.8,"Buncombe County, NC"
4979,NC,Buncombe County,56.2,2020,66.9,45.6,55.77,"Buncombe County, NC"
4980,NC,Burke County,58.3,2018,69.8,46.7,52.44,"Burke County, NC"
4981,NC,Burke County,58.8,2019,69.3,48.2,74.29,"Burke County, NC"
4982,NC,Burke County,59.7,2020,71.1,48.3,56.27,"Burke County, NC"
4983,NC,Cabarrus County,60.9,2018,72.7,49.1,43.5,"Cabarrus County, NC"
4984,NC,Cabarrus County,61.6,2019,72.3,50.9,64.26,"Cabarrus County, NC"
4985,NC,Cabarrus County,62.3,2020,73.4,51.1,48.41,"Cabarrus County, NC"
4986,NC,Caldwell County,57.8,2018,69.4,46.1,55.77,"Caldwell County, NC"
4987,NC,Caldwell County,58.1,2019,68.8,47.4,76.3,"Caldwell County, NC"
4988,NC,Caldwell County,59.2,2020,70.6,47.8,58.86,"Caldwell County, NC"
4989,NC,Camden County,61.0,2018,71.0,51.0,45.42,"Camden County, NC"
4990,NC,Camden County,62.2,2019,71.3,53.2,58.23,"Camden County, NC"
4991,NC,Camden County,62.9,2020,72.3,53.5,51.1,"Camden County, NC"
4992,NC,Carteret County,64.2,2018,73.3,55.0,56.98,"Carteret County, NC"
4993,NC,Carteret County,64.9,2019,73.7,56.1,83.39,"Carteret County, NC"
4994,NC,Carteret County,65.9,2020,75.5,56.2,49.81,"Carteret County, NC"
4995,NC,Caswell County,58.8,2018,70.4,47.1,41.56,"Caswell County, NC"
4996,NC,Caswell County,59.1,2019,69.6,48.5,70.48,"Caswell County, NC"
4997,NC,Caswell County,60.2,2020,71.7,48.7,46.61,"Caswell County, NC"
4998,NC,Catawba County,59.4,2018,70.9,47.9,43.32,"Catawba County, NC"
4999,NC,Catawba County,60.0,2019,70.4,49.6,64.15,"Catawba County, NC"
5000,NC,Catawba County,60.9,2020,71.9,49.8,51.26,"Catawba County, NC"
5001,NC,Chatham County,60.9,2018,72.5,49.3,36.52,"Chatham County, NC"
5002,NC,Chatham County,61.2,2019,71.8,50.8,64.85,"Chatham County, NC"
5003,NC,Chatham County,62.0,2020,73.1,50.9,46.37,"Chatham County, NC"
5004,NC,Cherokee County,55.9,2018,68.0,43.8,56.27,"Cherokee County, NC"
5005,NC,Cherokee County,57.7,2019,68.3,47.1,81.29,"Cherokee County, NC"
5006,NC,Cherokee County,58.1,2020,70.3,45.8,68.29,"Cherokee County, NC"
5007,NC,Chowan County,61.8,2018,71.7,51.9,49.51,"Chowan County, NC"
5008,NC,Chowan County,62.6,2019,71.7,53.5,62.85,"Chowan County, NC"
5009,NC,Chowan County,63.5,2020,73.2,53.8,50.07,"Chowan County, NC"
5010,NC,Clay County,55.1,2018,66.7,43.4,57.73,"Clay County, NC"
5011,NC,Clay County,56.4,2019,66.6,46.2,85.52,"Clay County, NC"
5012,NC,Clay County,57.1,2020,68.7,45.5,72.9,"Clay County, NC"
5013,NC,Cleveland County,59.9,2018,72.3,47.4,38.76,"Cleveland County, NC"
5014,NC,Cleveland County,60.6,2019,71.7,49.6,59.62,"Cleveland County, NC"
5015,NC,Cleveland County,61.3,2020,73.3,49.2,47.37,"Cleveland County, NC"
5016,NC,Columbus County,63.7,2018,74.7,52.7,49.46,"Columbus County, NC"
5017,NC,Columbus County,64.5,2019,74.7,54.3,65.54,"Columbus County, NC"
5018,NC,Columbus County,64.9,2020,75.7,54.1,49.02,"Columbus County, NC"
5019,NC,Craven County,63.1,2018,73.8,52.3,53.31,"Craven County, NC"
5020,NC,Craven County,63.8,2019,73.9,53.7,74.38,"Craven County, NC"
5021,NC,Craven County,64.8,2020,75.5,54.1,45.12,"Craven County, NC"
5022,NC,Cumberland County,63.1,2018,74.7,51.5,43.18,"Cumberland County, NC"
5023,NC,Cumberland County,63.8,2019,74.5,53.2,63.92,"Cumberland County, NC"
5024,NC,Cumberland County,64.4,2020,75.6,53.2,47.21,"Cumberland County, NC"
5025,NC,Currituck County,61.2,2018,70.1,52.3,45.12,"Currituck County, NC"
5026,NC,Currituck County,62.3,2019,70.3,54.4,57.87,"Currituck County, NC"
5027,NC,Currituck County,63.1,2020,71.3,55.0,50.21,"Currituck County, NC"
5028,NC,Dare County,62.2,2018,70.2,54.1,45.91,"Dare County, NC"
5029,NC,Dare County,62.8,2019,70.4,55.1,57.75,"Dare County, NC"
5030,NC,Dare County,64.6,2020,72.4,56.7,45.08,"Dare County, NC"
5031,NC,Davidson County,59.6,2018,71.1,48.2,40.22,"Davidson County, NC"
5032,NC,Davidson County,60.2,2019,70.5,49.9,62.88,"Davidson County, NC"
5033,NC,Davidson County,60.9,2020,71.8,49.9,50.05,"Davidson County, NC"
5034,NC,Davie County,59.0,2018,70.5,47.4,42.22,"Davie County, NC"
5035,NC,Davie County,59.9,2019,70.1,49.6,61.64,"Davie County, NC"
5036,NC,Davie County,60.5,2020,71.4,49.5,47.47,"Davie County, NC"
5037,NC,Duplin County,62.5,2018,73.9,51.2,50.28,"Duplin County, NC"
5038,NC,Duplin County,63.4,2019,74.1,52.7,73.48,"Duplin County, NC"
5039,NC,Duplin County,63.9,2020,74.9,52.8,51.22,"Duplin County, NC"
5040,NC,Durham County,60.1,2018,72.3,48.0,42.26,"Durham County, NC"
5041,NC,Durham County,60.3,2019,71.3,49.3,64.56,"Durham County, NC"
5042,NC,Durham County,61.1,2020,72.7,49.6,46.03,"Durham County, NC"
5043,NC,Edgecombe County,61.0,2018,72.0,50.1,49.11,"Edgecombe County, NC"
5044,NC,Edgecombe County,61.8,2019,72.0,51.6,54.6,"Edgecombe County, NC"
5045,NC,Edgecombe County,62.6,2020,73.5,51.7,46.92,"Edgecombe County, NC"
5046,NC,Forsyth County,59.0,2018,70.0,48.0,41.51,"Forsyth County, NC"
5047,NC,Forsyth County,59.6,2019,69.4,49.8,63.95,"Forsyth County, NC"
5048,NC,Forsyth County,60.3,2020,70.7,49.9,51.2,"Forsyth County, NC"
5049,NC,Franklin County,60.5,2018,72.4,48.6,44.26,"Franklin County, NC"
5050,NC,Franklin County,61.1,2019,71.8,50.3,57.75,"Franklin County, NC"
5051,NC,Franklin County,61.5,2020,73.0,50.0,49.74,"Franklin County, NC"
5052,NC,Gaston County,61.0,2018,72.7,49.3,41.06,"Gaston County, NC"
5053,NC,Gaston County,61.8,2019,72.5,51.1,60.88,"Gaston County, NC"
5054,NC,Gaston County,62.7,2020,73.9,51.4,50.88,"Gaston County, NC"
5055,NC,Gates County,60.4,2018,71.4,49.4,45.55,"Gates County, NC"
5056,NC,Gates County,61.4,2019,71.6,51.2,53.95,"Gates County, NC"
5057,NC,Gates County,62.2,2020,72.9,51.5,50.37,"Gates County, NC"
5058,NC,Graham County,54.0,2018,65.2,42.8,59.16,"Graham County, NC"
5059,NC,Graham County,55.5,2019,65.2,45.8,81.41,"Graham County, NC"
5060,NC,Graham County,56.0,2020,67.1,44.9,75.68,"Graham County, NC"
5061,NC,Granville County,59.6,2018,71.8,47.4,39.69,"Granville County, NC"
5062,NC,Granville County,59.9,2019,70.7,49.1,63.33,"Granville County, NC"
5063,NC,Granville County,60.6,2020,72.2,49.0,46.64,"Granville County, NC"
5064,NC,Greene County,62.2,2018,73.5,51.0,48.68,"Greene County, NC"
5065,NC,Greene County,63.0,2019,73.5,52.5,63.49,"Greene County, NC"
5066,NC,Greene County,63.7,2020,74.5,52.8,48.35,"Greene County, NC"
5067,NC,Guilford County,59.4,2018,70.5,48.3,40.44,"Guilford County, NC"
5068,NC,Guilford County,59.8,2019,69.8,49.8,65.7,"Guilford County, NC"
5069,NC,Guilford County,60.6,2020,71.3,49.9,52.44,"Guilford County, NC"
5070,NC,Halifax County,60.8,2018,71.9,49.8,44.98,"Halifax County, NC"
5071,NC,Halifax County,61.3,2019,71.5,51.0,57.07,"Halifax County, NC"
5072,NC,Halifax County,61.8,2020,72.7,50.8,47.24,"Halifax County, NC"
5073,NC,Harnett County,62.3,2018,74.1,50.6,37.37,"Harnett County, NC"
5074,NC,Harnett County,62.9,2019,73.5,52.3,66.93,"Harnett County, NC"
5075,NC,Harnett County,63.6,2020,74.8,52.4,47.98,"Harnett County, NC"
5076,NC,Haywood County,51.3,2018,61.3,41.4,55.63,"Haywood County, NC"
5077,NC,Haywood County,52.4,2019,61.0,43.9,72.81,"Haywood County, NC"
5078,NC,Haywood County,53.2,2020,62.7,43.7,68.66,"Haywood County, NC"
5079,NC,Henderson County,55.9,2018,66.1,45.6,61.03,"Henderson County, NC"
5080,NC,Henderson County,56.4,2019,65.7,47.1,87.42,"Henderson County, NC"
5081,NC,Henderson County,57.3,2020,67.4,47.2,65.94,"Henderson County, NC"
5082,NC,Hertford County,60.4,2018,71.2,49.5,48.65,"Hertford County, NC"
5083,NC,Hertford County,61.2,2019,71.0,51.3,55.79,"Hertford County, NC"
5084,NC,Hertford County,62.1,2020,72.5,51.7,50.53,"Hertford County, NC"
5085,NC,Hoke County,63.0,2018,74.6,51.4,42.05,"Hoke County, NC"
5086,NC,Hoke County,63.7,2019,74.4,53.0,64.87,"Hoke County, NC"
5087,NC,Hoke County,64.2,2020,75.4,53.0,46.68,"Hoke County, NC"
5088,NC,Hyde County,63.6,2018,72.6,54.5,52.16,"Hyde County, NC"
5089,NC,Hyde County,64.2,2019,72.9,55.5,67.49,"Hyde County, NC"
5090,NC,Hyde County,65.1,2020,74.2,56.0,47.86,"Hyde County, NC"
5091,NC,Iredell County,58.9,2018,70.6,47.3,43.85,"Iredell County, NC"
5092,NC,Iredell County,60.0,2019,70.3,49.8,66.39,"Iredell County, NC"
5093,NC,Iredell County,60.7,2020,71.6,49.7,50.69,"Iredell County, NC"
5094,NC,Jackson County,52.8,2018,63.7,42.0,59.96,"Jackson County, NC"
5095,NC,Jackson County,53.8,2019,63.1,44.5,85.29,"Jackson County, NC"
5096,NC,Jackson County,54.6,2020,64.7,44.6,76.91,"Jackson County, NC"
5097,NC,Johnston County,62.3,2018,73.7,50.9,43.65,"Johnston County, NC"
5098,NC,Johnston County,62.9,2019,73.3,52.4,62.22,"Johnston County, NC"
5099,NC,Johnston County,63.4,2020,74.5,52.3,54.79,"Johnston County, NC"
5100,NC,Jones County,62.8,2018,74.1,51.5,52.46,"Jones County, NC"
5101,NC,Jones County,63.6,2019,74.2,52.9,76.5,"Jones County, NC"
5102,NC,Jones County,64.5,2020,75.7,53.3,44.7,"Jones County, NC"
5103,NC,Lee County,61.7,2018,73.4,50.0,33.1,"Lee County, NC"
5104,NC,Lee County,62.2,2019,72.5,51.9,65.71,"Lee County, NC"
5105,NC,Lee County,62.9,2020,73.8,51.9,45.88,"Lee County, NC"
5106,NC,Lenoir County,62.5,2018,74.0,51.1,47.31,"Lenoir County, NC"
5107,NC,Lenoir County,63.3,2019,74.0,52.6,69.79,"Lenoir County, NC"
5108,NC,Lenoir County,64.0,2020,75.0,52.9,46.89,"Lenoir County, NC"
5109,NC,Lincoln County,60.1,2018,71.7,48.4,40.39,"Lincoln County, NC"
5110,NC,Lincoln County,60.8,2019,71.4,50.3,61.83,"Lincoln County, NC"
5111,NC,Lincoln County,61.7,2020,72.9,50.4,49.88,"Lincoln County, NC"
5112,NC,McDowell County,57.2,2018,68.7,45.7,61.1,"McDowell County, NC"
5113,NC,McDowell County,58.2,2019,68.4,48.0,92.03,"McDowell County, NC"
5114,NC,McDowell County,59.2,2020,70.8,47.6,65.85,"McDowell County, NC"
5115,NC,Macon County,54.1,2018,65.3,43.0,58.87,"Macon County, NC"
5116,NC,Macon County,55.0,2019,64.8,45.3,86.43,"Macon County, NC"
5117,NC,Macon County,56.0,2020,66.7,45.2,78.42,"Macon County, NC"
5118,NC,Madison County,55.1,2018,66.0,44.3,48.22,"Madison County, NC"
5119,NC,Madison County,56.2,2019,65.9,46.6,62.94,"Madison County, NC"
5120,NC,Madison County,56.9,2020,67.3,46.5,57.58,"Madison County, NC"
5121,NC,Martin County,61.7,2018,72.3,51.1,51.63,"Martin County, NC"
5122,NC,Martin County,62.5,2019,72.4,52.6,59.87,"Martin County, NC"
5123,NC,Martin County,63.3,2020,73.6,53.0,49.65,"Martin County, NC"
5124,NC,Mecklenburg County,61.4,2018,73.1,49.8,42.27,"Mecklenburg County, NC"
5125,NC,Mecklenburg County,62.2,2019,72.9,51.6,58.23,"Mecklenburg County, NC"
5126,NC,Mecklenburg County,62.9,2020,74.0,51.7,48.94,"Mecklenburg County, NC"
5127,NC,Mitchell County,51.8,2018,62.4,41.2,53.15,"Mitchell County, NC"
5128,NC,Mitchell County,52.7,2019,62.1,43.2,74.48,"Mitchell County, NC"
5129,NC,Mitchell County,53.8,2020,64.2,43.3,58.64,"Mitchell County, NC"
5130,NC,Montgomery County,62.0,2018,73.4,50.5,38.87,"Montgomery County, NC"
5131,NC,Montgomery County,62.5,2019,73.1,51.9,70.03,"Montgomery County, NC"
5132,NC,Montgomery County,63.3,2020,74.1,52.4,48.14,"Montgomery County, NC"
5133,NC,Moore County,62.4,2018,73.8,51.0,37.7,"Moore County, NC"
5134,NC,Moore County,62.8,2019,73.2,52.3,68.45,"Moore County, NC"
5135,NC,Moore County,63.4,2020,74.3,52.5,44.62,"Moore County, NC"
5136,NC,Nash County,60.8,2018,72.2,49.4,46.84,"Nash County, NC"
5137,NC,Nash County,61.4,2019,71.9,50.8,56.22,"Nash County, NC"
5138,NC,Nash County,62.0,2020,73.3,50.6,49.03,"Nash County, NC"
5139,NC,New Hanover County,64.2,2018,74.5,53.9,60.51,"New Hanover County, NC"
5140,NC,New Hanover County,65.0,2019,74.9,55.1,88.55,"New Hanover County, NC"
5141,NC,New Hanover County,65.8,2020,75.5,56.1,50.32,"New Hanover County, NC"
5142,NC,Northampton County,60.4,2018,71.5,49.3,46.1,"Northampton County, NC"
5143,NC,Northampton County,61.0,2019,71.1,50.9,57.61,"Northampton County, NC"
5144,NC,Northampton County,61.6,2020,72.4,50.9,48.3,"Northampton County, NC"
5145,NC,Onslow County,63.4,2018,74.0,52.8,57.65,"Onslow County, NC"
5146,NC,Onslow County,64.4,2019,74.4,54.3,82.14,"Onslow County, NC"
5147,NC,Onslow County,65.2,2020,75.6,54.8,44.68,"Onslow County, NC"
5148,NC,Orange County,59.5,2018,71.4,47.7,40.78,"Orange County, NC"
5149,NC,Orange County,59.9,2019,70.5,49.2,68.02,"Orange County, NC"
5150,NC,Orange County,60.7,2020,72.0,49.4,46.05,"Orange County, NC"
5151,NC,Pamlico County,63.7,2018,73.3,54.1,53.82,"Pamlico County, NC"
5152,NC,Pamlico County,64.4,2019,73.5,55.3,76.11,"Pamlico County, NC"
5153,NC,Pamlico County,65.1,2020,74.8,55.4,46.6,"Pamlico County, NC"
5154,NC,Pasquotank County,61.3,2018,71.3,51.2,46.2,"Pasquotank County, NC"
5155,NC,Pasquotank County,62.5,2019,71.6,53.4,60.28,"Pasquotank County, NC"
5156,NC,Pasquotank County,63.1,2020,72.6,53.6,51.49,"Pasquotank County, NC"
5157,NC,Pender County,63.4,2018,74.1,52.7,60.4,"Pender County, NC"
5158,NC,Pender County,64.3,2019,74.8,53.9,79.81,"Pender County, NC"
